,S&P 500,FTSE 100,Nikkei 225,Hang Seng,NIFTY 50
2006-05-31,60.72263141497818,61.289198321879866,51.40342216289602,54.338897594311184,52.97379466914476
2006-06-30,59.90305697272886,61.1111269324106,51.332812401920606,53.98805645919757,52.88999794637681
2006-07-31,59.57403996180698,60.91995749822665,51.097105564903934,53.41241914054899,52.63886796038479
2006-08-31,59.581534974366065,60.0703696813879,51.200041669958,53.4674420081259,52.64130870730928
2006-09-30,59.17321929162496,59.93687657330082,50.92950218843383,53.036111535281584,52.6564804622938
2006-10-31,59.604949324346904,60.34512124155083,51.24488017442924,53.65717890404227,53.078184595786794
2006-11-30,59.2359460092169,59.399557950684944,50.71336287954564,53.14527857956135,52.63297903543895
2006-12-31,59.04751095032663,59.57535013529718,50.54556803996719,53.48901000616797,51.01774729749833
2007-01-31,58.950748494352446,59.4803271135007,50.527731233351346,53.46306887944306,50.99338894678365
2007-02-28,59.31215017657794,59.32864152643356,48.49265397787228,54.02639807707881,50.72254769084788
2007-03-31,59.135967737273674,58.81873247700948,47.81693330757868,53.90303305522388,50.51695837172454
2007-04-30,59.245824253521896,59.014757765157015,47.29695338170021,53.927099718967106,51.073410658139515
2007-05-31,59.391087163338895,59.272475618171995,47.89851803072417,53.48143270215316,51.51710914443688
2007-06-30,57.86994133807083,58.70933941183188,47.44028974341864,50.81604272133144,51.0401027226896
2007-07-31,55.944430248216314,57.152842667862046,46.93655468594044,42.31982014529249,47.59228623062784
2007-08-31,55.455016649815036,57.01783198374446,46.82019527618833,41.62611991738701,47.53066742052907
2007-09-30,56.60067422400428,57.731379295497455,46.80003761283983,44.77582342954827,50.289242573118706
2007-10-31,55.12346088343898,58.47408434254715,43.68579458626226,46.89879131604017,52.49476145547567
2007-11-30,59.72805921275521,61.856819128168695,49.342336244225685,53.534463937608756,55.53110314017571
2007-12-31,59.10507549875837,61.37495602644013,48.81053147876357,52.17268252806231,51.87790803667074
2008-01-31,65.07571034278541,67.95064465790782,59.91310285713223,62.54696234498547,62.133133303809274
2008-02-29,61.914445076594006,67.243166435453,59.06939468682649,61.31437103210023,60.94075509758643
2008-03-31,61.58960505828399,67.65958414012681,60.4556994058553,62.38049539238668,62.04456401049656
2008-04-30,63.2750289034921,69.0795862101845,62.96227310652074,64.4762367147697,63.0873512942206
2008-05-31,62.61617184065995,68.65692387208581,61.17017625744743,63.78823987364661,61.40381322663975
2008-06-30,66.6988773227627,70.8999729969142,63.957458422675714,66.47570704780648,66.05944498462867
2008-07-31,66.07320349960524,69.22121612263845,63.416428038285,65.78312718756246,64.18461532055517
2008-08-31,65.13444538081816,67.14126203738643,62.67311873995476,62.77429610749279,63.38643804715862
2008-09-30,68.84958304919286,70.16216724458187,67.46905269984335,67.10448983173036,64.40271043043273
2008-10-31,73.86151165906806,73.08974319176527,73.29430529969471,72.55494788632608,72.03567658357855
2008-11-30,72.22017444890861,72.63340490083496,72.31201617662842,72.09065976292001,71.60365203752967
2008-12-31,72.101356083233,72.62266026667024,72.35090840739879,72.07191818394418,71.67166319586242
2009-01-31,72.14555186037231,72.88814711122285,72.669239803285,72.30182654344506,71.38905621537467
2009-02-28,71.07220601425612,72.40993440302577,72.06170551256092,71.81959257985362,70.83548928796715
2009-03-31,71.35997010329191,72.43953620568587,72.31925737389146,71.8022601581125,71.1060079588451
2009-04-30,72.00351633815308,73.04488249295225,72.7866125510341,72.43724165447381,71.89172735819804
2009-05-31,71.76842933571719,72.86498502618755,72.71561524605072,72.5083514543154,71.65264688793415
2009-06-30,71.45304083123527,72.20446577710122,71.39693094984348,72.21750965718729,71.11857014888767
2009-07-31,71.66249843112391,72.33072541154071,71.29029044692096,72.43830373742695,71.24021874313293
2009-08-31,71.15656460126166,70.6572718792614,70.83582797140954,71.31016959132282,70.50477094929471
2009-09-30,70.9592647481487,70.3043346150167,69.09801099837102,71.14582492549225,70.33057282047669
2009-10-31,70.81503090035848,70.1639749310347,68.79717575973004,70.45779797824898,69.670876003935
2009-11-30,69.71695391333597,69.54995927716543,66.7136340072896,69.89404525223131,69.14935666965478
2009-12-31,69.27347351628764,69.31110668988639,65.23094085204129,68.79956662016868,68.70597754988363
2010-01-31,69.56839067118126,69.63750960076003,65.62922267526929,69.12667288156756,68.9957591316359
2010-02-28,69.52530342738542,69.59408541412031,65.54919861603989,69.14303323716082,68.95397949247739
2010-03-31,69.70157129540466,69.73919619182209,65.89881251295961,68.78151792378404,68.96547676811626
2010-04-30,69.52153891897208,69.59757315325714,65.86994710219393,68.7548137861764,68.91838692044179
